frame_id,time_seconds,joint0,joint1,joint2,joint3,joint4,joint5,joint6,joint7,joint8,joint9,joint10,joint11,joint12,joint13,joint14,joint15,joint16,joint17,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,F_hand,F_foot,hand_stress,foot_stress
180,6.006,"(932.5234891979708, 390.9706560819147)","(809.308951182943, 373.8695911488676)","(726.760960299988, 445.0632316989987)","(886.1493656689145, 671.0820546044249)","(710.0971662680834, 502.55658329520134)","(881.0624192459453, 326.2309532492413)","(786.5382394605751, 352.14960127891754)","(678.5205273784753, 392.34138550884666)","(745.8998719124213, 671.8141461317307)","(564.4058832396593, 461.2013804438217)","(791.1768291733943, 405.146164314019)","(863.3014589459574, 608.1677215502425)","(540.4885334565053, 525.8038125422675)","(652.7899924024626, 429.97153409250996)","(861.1448352514242, 304.60859134743976)","(946.2519871532545, 399.04672681383965)","(837.9321000457584, 319.57651309855714)","(883.9827563406343, 423.6413722304236)",0.9565891510913431,0.2676234656571319,0.19303085717443913,-0.08858925467766321,2.4303207940040696,1.320981770200098,1.101855459069428,-0.9562493723692547,182.28949833992226,406.31050166007776,18228.949833992225,40631.05016600778
185,6.172833333333333,"(932.5234891979708, 390.9706560819147)","(836.1698053591427, 342.8938827158884)","(726.760960299988, 445.0632316989987)","(886.1493656689145, 671.0820546044249)","(960.7854619849722, 498.89893506695296)","(945.5786504182975, 216.72453373277813)","(786.5382394605751, 352.14960127891754)","(678.5205273784753, 392.34138550884666)","(745.8998719124213, 671.8141461317307)","(564.4058832396593, 461.2013804438217)","(791.1768291733943, 405.146164314019)","(863.3014589459574, 608.1677215502425)","(540.4885334565053, 525.8038125422675)","(652.7899924024626, 429.97153409250996)","(888.6608322124093, 272.8773778307294)","(973.7679841142395, 367.3155132971293)","(819.7999780362096, 303.8530862637085)","(883.9827563406343, 423.6413722304236)",0.9565891510913431,0.7053721115207208,-1.0232294705342801,0.34915939118592565,2.4303207940040696,1.320981770200098,1.101855459069428,-0.9562493723692547,232.73108234348376,355.86891765651626,23273.108234348376,35586.89176565163
190,6.339666666666667,"(914.391367188422, 375.2472292470661)","(818.037683349594, 327.17045588103986)","(726.760960299988, 445.0632316989987)","(957.1668435396472, 732.6654763742486)","(960.7854619849722, 498.89893506695296)","(954.9625253697336, 169.26989338121916)","(786.5382394605751, 352.14960127891754)","(678.5205273784753, 392.34138550884666)","(745.8998719124213, 671.8141461317307)","(564.4058832396593, 461.2013804438217)","(791.1768291733943, 405.146164314019)","(863.3014589459574, 608.1677215502425)","(540.4885334565053, 525.8038125422675)","(652.7899924024626, 429.97153409250996)","(843.7682183256067, 289.54030729737656)","(956.391367188422, 352.2472292470661)","(819.7999780362096, 303.8530862637085)","(1010.7682183256067, 312.54030729737656)",0.8953686523394961,0.8265228648615532,-0.6909060634368673,0.4703101445267581,2.4303207940040696,1.320981770200098,1.101855459069428,-0.9562493723692547,211.20991962301895,377.3900803769811,21120.991962301894,37739.008037698106
195,6.5065,"(869.4987533016193, 391.91015871371326)","(792.668324449395, 249.57924742935444)","(726.760960299988, 445.0632316989987)","(953.5482250943221, 343.0311534501161)","(847.0220082882231, 344.6560207953807)","(838.3164434199288, 233.5714607474926)","(786.5382394605751, 352.14960127891754)","(678.5205273784753, 392.34138550884666)","(745.8998719124213, 671.8141461317307)","(564.4058832396593, 461.2013804438217)","(791.1768291733943, 405.146164314019)","(863.3014589459574, 608.1677215502425)","(540.4885334565053, 525.8038125422675)","(652.7899924024626, 429.97153409250996)","(843.7682183256067, 289.54030729737656)","(928.875370227437, 383.97844276377646)","(819.7999780362096, 303.8530862637085)","(911.4987533016193, 391.91015871371326)",2.7188201017516156,1.1590920505053133,-0.4075205190769382,0.8028793301705182,2.4303207940040696,1.320981770200098,1.101855459069428,-0.9562493723692547,518.035059954914,70.56494004508602,51803.505995491396,7056.494004508601
200,6.673333333333333,"(886.875370227437, 406.97844276377646)","(792.668324449395, 249.57924742935444)","(726.760960299988, 445.0632316989987)","(953.5482250943221, 343.0311534501161)","(847.0220082882231, 344.6560207953807)","(855.6930603457463, 248.63974479755586)","(786.5382394605751, 352.14960127891754)","(678.5205273784753, 392.34138550884666)","(745.8998719124213, 671.8141461317307)","(564.4058832396593, 461.2013804438217)","(791.1768291733943, 405.146164314019)","(863.3014589459574, 608.1677215502425)","(540.4885334565053, 525.8038125422675)","(652.7899924024626, 429.97153409250996)","(843.7682183256067, 289.54030729737656)","(928.875370227437, 383.97844276377646)","(819.7999780362096, 303.8530862637085)","(956.391367188422, 375.2472292470661)",2.7188201017516156,0.9818028348932875,-0.4075205190769382,0.6255901145584923,2.4303207940040696,1.320981770200098,1.101855459069428,-0.9562493723692547,515.5688189294513,73.03118107054877,51556.88189294512,7303.118107054876
205,6.840166666666667,"(886.875370227437, 406.97844276377646)","(836.1698053591427, 342.8938827158884)","(744.8930823095368, 460.7866585338473)","(953.5482250943221, 343.0311534501161)","(847.0220082882231, 344.6560207953807)","(855.6930603457463, 248.63974479755586)","(786.5382394605751, 352.14960127891754)","(678.5205273784753, 392.34138550884666)","(745.8998719124213, 671.8141461317307)","(564.4058832396593, 461.2013804438217)","(791.1768291733943, 405.146164314019)","(863.3014589459574, 608.1677215502425)","(540.4885334565053, 525.8038125422675)","(652.7899924024626, 429.97153409250996)","(816.907364149407, 320.5160157303557)","(928.875370227437, 383.97844276377646)","(819.7999780362096, 303.8530862637085)","(956.391367188422, 375.2472292470661)",2.62779541805565,0.9818028348932875,-0.4985452027729038,0.6255901145584923,2.4303207940040696,1.320981770200098,1.101855459069428,-0.9562493723692547,502.8524774452085,85.74752255479154,50285.24774452085,8574.752255479154
210,7.007,"(886.875370227437, 406.97844276377646)","(836.1698053591427, 342.8938827158884)","(744.8930823095368, 460.7866585338473)","(953.5482250943221, 343.0311534501161)","(847.0220082882231, 344.6560207953807)","(828.1770633847614, 280.3709583142662)","(786.5382394605751, 352.14960127891754)","(678.5205273784753, 392.34138550884666)","(745.8998719124213, 671.8141461317307)","(564.4058832396593, 461.2013804438217)","(791.1768291733943, 405.146164314019)","(863.3014589459574, 608.1677215502425)","(540.4885334565053, 525.8038125422675)","(652.7899924024626, 429.97153409250996)","(816.907364149407, 320.5160157303557)","(928.875370227437, 383.97844276377646)","(819.7999780362096, 303.8530862637085)","(956.391367188422, 375.2472292470661)",2.62779541805565,1.0451373631426444,-0.4985452027729038,0.6889246428078493,2.4303207940040696,1.320981770200098,1.101855459069428,-0.9562493723692547,503.6835329491431,84.91646705085691,50368.35329491431,8491.64670508569
215,7.173833333333333,"(914.391367188422, 375.2472292470661)","(810.8004464589437, 265.302674264203)","(783.2844494979588, 273.0338877809134)","(907.9001061237883, 359.0389401319779)","(783.9972723918717, 345.5955234271793)","(810.8004464589437, 265.302674264203)","(705.381381554675, 337.36567707586755)","(669.8726426193086, 330.57396619095573)","(802.423361110392, 499.7848022136453)","(760.8176901183094, 521.6613020337794)","(791.1768291733943, 405.146164314019)","(829.2842152865917, 468.80909378066616)","(809.308951182943, 537.8695911488676)","(652.7899924024626, 429.97153409250996)","(888.6608322124093, 272.8773778307294)","(946.2519871532545, 399.04672681383965)","(819.7999780362096, 303.8530862637085)","(947.0074922369857, 422.701869598625)",0.6040930531253736,0.5996247428841781,0.49601615901294255,-2.3529817389709873,1.0867179065309023,2.8600336658509544,0.8318257420306516,1.8927872520003475,-24.963678651774863,613.5636786517749,-2496.3678651774862,61356.36786517749
220,7.340666666666667,"(914.391367188422, 375.2472292470661)","(838.3164434199288, 233.5714607474926)","(801.4165715075076, 288.75731461576197)","(907.9001061237883, 359.0389401319779)","(783.9972723918717, 345.5955234271793)","(920.2092915180986, 139.13332528109277)","(820.5554831199408, 491.5082290484939)","(748.7825001654769, 453.26966449388493)","(802.423361110392, 499.7848022136453)","(760.8176901183094, 521.6613020337794)","(791.1768291733943, 405.146164314019)","(829.2842152865917, 468.80909378066616)","(809.308951182943, 537.8695911488676)","(652.7899924024626, 429.97153409250996)","(888.6608322124093, 272.8773778307294)","(946.2519871532545, 399.04672681383965)","(819.7999780362096, 303.8530862637085)","(947.0074922369857, 422.701869598625)",0.5833893128689938,1.2951873334144777,0.47531241875656266,-1.356885891823941,1.0867179065309023,2.8600336658509544,0.8318257420306516,1.8927872520003475,-21.748667554477414,610.3486675544774,-2174.8667554477415,61034.866755447736
225,7.5075,"(914.391367188422, 375.2472292470661)","(654.2519871532545, 516.0467268138397)","(635.4842372503821, 586.9560075169576)","(907.9001061237883, 359.0389401319779)","(783.9972723918717, 345.5955234271793)","(708.6288382904393, 453.3398048641501)","(820.5554831199408, 491.5082290484939)","(748.7825001654769, 453.26966449388493)","(802.423361110392, 499.7848022136453)","(760.8176901183094, 521.6613020337794)","(791.1768291733943, 405.146164314019)","(829.2842152865917, 468.80909378066616)","(809.308951182943, 537.8695911488676)","(652.7899924024626, 429.97153409250996)","(888.6608322124093, 272.8773778307294)","(946.2519871532545, 399.04672681383965)","(819.7999780362096, 303.8530862637085)","(947.0074922369857, 422.701869598625)",2.4448994763235454,2.8129465298095404,2.336822582211114,0.1608733045711217,1.0867179065309023,2.8600336658509544,0.8318257420306516,1.8927872520003475,-39.28434674776414,627.8843467477642,-3928.434674776414,62788.43467477642
230,7.674333333333333,"(996.2842152865917, 280.80909378066616)","(882.553914521946, 217.66403636457665)","(726.760960299988, 445.0632316989987)","(907.9001061237883, 359.0389401319779)","(783.9972723918717, 345.5955234271793)","(708.6288382904393, 453.3398048641501)","(820.5554831199408, 491.5082290484939)","(687.2492595451262, 345.6422502410189)","(802.423361110392, 499.7848022136453)","(760.8176901183094, 521.6613020337794)","(791.1768291733943, 405.146164314019)","(829.2842152865917, 468.80909378066616)","(809.308951182943, 537.8695911488676)","(652.7899924024626, 429.97153409250996)","(888.6608322124093, 272.8773778307294)","(946.2519871532545, 399.04672681383965)","(819.7999780362096, 303.8530862637085)","(947.0074922369857, 422.701869598625)",2.6982200047712164,2.8129465298095404,2.590143110658785,0.501710999022746,1.0867179065309023,2.8600336658509544,0.8318257420306516,1.8927872520003475,-43.70854877433217,632.3085487743322,-4370.854877433218,63230.854877433216
235,7.841166666666667,"(897.0147502626044, 360.17894519700286)","(792.668324449395, 249.57924742935444)","(765.9078325721412, 257.96560373085015)","(872.391367188422, 328.2472292470661)","(765.8651503823229, 329.87209659233065)","(792.668324449395, 249.57924742935444)","(669.8726426193086, 306.57396619095573)","(634.3639036839422, 299.7822553060439)","(756.7752421398582, 515.7925888955072)","(760.8176901183094, 521.6613020337794)","(791.1768291733943, 405.146164314019)","(784.2912391008432, 484.06137537879675)","(809.308951182943, 537.8695911488676)","(652.7899924024626, 429.97153409250996)","(871.2842152865917, 257.80909378066616)","(956.391367188422, 352.2472292470661)","(819.7999780362096, 303.8530862637085)","(956.391367188422, 375.2472292470661)",0.5833893128689938,0.434552552142883,-2.5429513079595605,-2.5180539297122824,2.5384140278027485,0.4352101761891147,2.283521863302498,-0.5320362376614922,277.8652893532618,310.7347106467382,27786.52893532618,31073.47106467382
240,8.008,"(897.0147502626044, 360.17894519700286)","(712.266971627226, 235.45046601108982)","(730.3990936367748, 227.17389284593838)","(872.391367188422, 328.2472292470661)","(765.8651503823229, 329.87209659233065)","(757.1595855140287, 218.78753654444262)","(732.89737851566, 305.63446355915715)","(651.7405206097599, 314.8505393561071)","(640.8651503823229, 470.87209659233065)","(547.0292663138416, 446.1330963937585)","(654.2519871532545, 563.0467268138397)","(668.3811473433079, 439.1408830756203)","(540.4885334565053, 525.8038125422675)","(515.8651503823229, 587.8720965923306)","(871.2842152865917, 257.80909378066616)","(956.391367188422, 352.2472292470661)","(819.7999780362096, 303.8530862637085)","(956.391367188422, 375.2472292470661)",0.6186167305587165,1.2983742571669263,-2.5077238902698378,1.1852998461685678,1.8285719424565772,2.16634552441795,-0.5708323061283738,-0.5975763568843564,213.44973055942904,375.150269440571,21344.973055942904,37515.0269440571
245,8.174833333333334,"(897.0147502626044, 360.17894519700286)","(665.8828624644227, 360.6803123624015)","(711.5309814349565, 320.6725256805397)","(852.1321220095488, 531.7234268348486)","(765.8651503823229, 329.87209659233065)","(665.8828624644227, 360.6803123624015)","(732.89737851566, 305.63446355915715)","(651.7405206097599, 314.8505393561071)","(648.8578923567042, 533.3950209939528)","(547.0292663138416, 446.1330963937585)","(654.2519871532545, 563.0467268138397)","(621.9970381805045, 564.370729426932)","(540.4885334565053, 525.8038125422675)","(515.8651503823229, 587.8720965923306)","(853.1520932770429, 242.0856669458176)","(956.391367188422, 352.2472292470661)","(784.2912391008432, 273.06137537879675)","(956.391367188422, 375.2472292470661)",0.9831200522762851,0.6876553122647069,-0.18379252080864839,0.5745809012663483,2.279310752275216,1.1288467989416917,-0.12009349630973487,-1.6350750823606148,229.89070931758525,358.7092906824148,22989.070931758524,35870.92906824148
250,8.341666666666667,"(843.3738893176892, 313.66380747724247)","(704.2742296528447, 172.9275416094676)","(722.4063516623935, 164.65096844431616)","(852.1321220095488, 531.7234268348486)","(765.8651503823229, 329.87209659233065)","(731.7902266138296, 141.1963280927572)","(669.8726426193086, 306.57396619095573)","(616.2317816743935, 284.0588284711953)","(678.5205273784753, 392.34138550884666)","(547.0292663138416, 446.1330963937585)","(654.2519871532545, 563.0467268138397)","(695.8971443042929, 407.4096695589099)","(540.4885334565053, 525.8038125422675)","(515.8651503823229, 587.8720965923306)","(853.1520932770429, 242.0856669458176)","(875.2345092825218, 337.46330504401607)","(784.2912391008432, 273.06137537879675)","(885.3738893176892, 313.66380747724247)",1.2310900470781787,1.212550746657654,0.06417747399324525,-1.5316361736512218,1.1824787072860665,2.2218224905385133,-1.2169255412988844,-0.5420993907637932,159.6052904314206,428.9947095685794,15960.52904314206,42899.47095685794
255,8.5085,"(843.3738893176892, 313.66380747724247)","(731.7902266138296, 141.1963280927572)","(749.9223486233784, 132.91975492760577)","(852.1321220095488, 531.7234268348486)","(808.6306410998011, 532.4087915483146)","(731.7902266138296, 141.1963280927572)","(759.0222424995901, 383.8808147956279)","(676.3738893176892, 501.66380747724247)","(678.5205273784753, 392.34138550884666)","(547.0292663138416, 446.1330963937585)","(654.2519871532545, 563.0467268138397)","(758.2667374158589, 407.2256720108426)","(540.4885334565053, 525.8038125422675)","(515.8651503823229, 587.8720965923306)","(853.1520932770429, 242.0856669458176)","(885.3738893176892, 290.66380747724247)","(784.2912391008432, 273.06137537879675)","(867.9972723918717, 298.5955234271793)",1.3199055863143168,1.6825404899907042,-1.8059333963502333,0.7236103110345404,1.1824787072860665,2.0693996767779734,-1.2169255412988844,-0.6945222045243331,288.2021540008558,300.39784599914424,28820.215400085577,30039.784599914423
260,8.675333333333334,"(853.5132693528567, 266.8643099104689)","(713.6581046042809, 125.47290125790857)","(731.7902266138296, 117.1963280927572)","(945.5554831199408, 280.5082290484939)","(910.0467441845744, 343.7165181635821)","(740.5189587804805, 94.49719282492947)","(769.8976127270271, 227.85925755940434)","(796.6581046042809, 219.47290125790857)","(760.413375476645, 297.90325004244676)","(738.3309594711661, 225.52561194424823)","(791.1768291733943, 405.146164314019)","(787.2742296528447, 266.9275416094676)","(731.7902266138296, 305.1963280927572)","(652.7899924024626, 429.97153409250996)","(827.7827343768439, 164.49445849413218)","(885.3738893176892, 290.66380747724247)","(784.2912391008432, 273.06137537879675)","(894.8581265680713, 267.61981499420006)",0.6523870186816594,1.787625548997098,-1.430246681287601,1.483933955166902,2.845463569873545,2.174593986785954,-0.009994145445907598,-0.4025669260291904,142.5374134036129,446.0625865963871,14253.74134036129,44606.25865963871
265,8.842166666666666,"(835.3811473433079, 251.1408830756203)","(740.5189587804805, 94.49719282492947)","(731.7902266138296, 117.1963280927572)","(945.5554831199408, 280.5082290484939)","(891.9146221750257, 327.9930913287335)","(768.0349557414656, 62.76597930821913)","(779.2814876784632, 180.40461720784538)","(796.6581046042809, 219.47290125790857)","(804.6508465786623, 281.99582565953085)","(773.8396984065325, 256.31732282916005)","(926.7105382164791, 357.22316656737945)","(804.6508465786623, 281.99582565953085)","(694.1348496176772, 383.7270391762412)","(742.6755824750136, 398.0563230277322)","(809.6506123672951, 148.7710316592836)","(867.2417673081404, 274.9403806423939)","(784.2912391008432, 273.06137537879675)","(876.7260045585225, 251.8963881593515)",0.6523870186816594,1.6661090156193856,-1.7646071491335737,-0.32318808415809275,2.265583368077049,2.3148287062889303,0.11136350560783725,1.0310808351839738,87.71743523524145,500.88256476475857,8771.743523524145,50088.25647647586
270,9.009,"(907.8901204900413, 204.15738796077932)","(740.5189587804805, 94.49719282492947)","(731.7902266138296, 117.1963280927572)","(989.7929542219581, 264.600804665578)","(964.4235953217591, 281.00959621389256)","(740.5189587804805, 94.49719282492947)","(779.2814876784632, 180.40461720784538)","(796.6581046042809, 219.47290125790857)","(850.298965549196, 265.988038977669)","(891.2412854400685, 192.67089824767197)","(1062.9802374518335, 200.07810915129)","(822.782968588211, 297.71925249437936)","(802.8077044845625, 366.7797498625808)","(887.5931664695347, 302.6786849295337)","(882.1595855140287, 101.78753654444262)","(867.2417673081404, 274.9403806423939)","(840.1595855140287, 101.78753654444262)","(876.7260045585225, 251.8963881593515)",0.5190711553013796,1.9946583547510872,-2.04840217982894,0.005361254973608842,0.5092905552317792,2.860033665850956,-1.1046096966975723,0.6418828428444048,-43.94045368679587,632.5404536867959,-4394.045368679587,63254.04536867959
275,9.175833333333333,"(907.8901204900413, 204.15738796077932)","(740.5189587804805, 94.49719282492947)","(749.9223486233784, 132.91975492760577)","(1159.3439069244087, 356.0364346885148)","(1143.358422975646, 324.9905858852705)","(740.5189587804805, 94.49719282492947)","(779.2814876784632, 180.40461720784538)","(796.6581046042809, 219.47290125790857)","(787.2742296528447, 266.9275416094676)","(792.7078106083508, 162.81868999455867)","(1062.9802374518335, 200.07810915129)","(814.7902266138296, 235.1963280927572)","(813.6830747119994, 210.7581926263573)","(887.5931664695347, 302.6786849295337)","(854.6435885530436, 133.518750061153)","(867.2417673081404, 274.9403806423939)","(813.2987313378289, 132.76324497742178)","(876.7260045585225, 251.8963881593515)",0.4989623083467274,1.9946583547510872,-0.5963381871379991,0.005361254973608842,0.05214403331200712,0.04527331337874818,-1.6556475329963045,-0.6319416487125143,137.63254637564026,450.9674536243598,13763.254637564025,45096.74536243598
280,9.342666666666666,"(862.2420015195075, 220.1651746426411)","(740.5189587804805, 94.49719282492947)","(731.7902266138296, 117.1963280927572)","(972.4163372961405, 249.53252061551473)","(847.7579984804926, 235.43396112593075)","(768.0349557414656, 62.76597930821913)","(761.9048707526457, 165.33633315778218)","(788.6653626298995, 156.9499768562864)","(814.7902266138296, 235.1963280927572)","(820.2238075693358, 131.08747647784833)","(946.9697833953524, 153.746968979597)","(824.1741015652659, 187.74168774119823)","(805.6903327376181, 148.23526822473514)","(810.0744419004213, 70.00542187342342)","(809.6506123672951, 148.7710316592836)","(894.1026214843401, 243.96467220941474)","(795.1666093282802, 117.03981814257321)","(876.7260045585225, 251.8963881593515)",0.50281714817933,1.511102644894873,0.3901980894925434,1.207411051064677,0.05214403331200845,0.43761277289560896,-1.695562098153842,-2.647997051067239,149.02564351167052,439.5743564883295,14902.564351167051,43957.43564883295
285,9.5095,"(880.3741235290563, 235.88860147748971)","(740.5189587804805, 94.49719282492947)","(749.9223486233784, 132.91975492760577)","(972.4163372961405, 249.53252061551473)","(847.7579984804926, 235.43396112593075)","(768.0349557414656, 62.76597930821913)","(966.2090573067314, 286.9085312808455)","(949.5684305731834, 186.61818756133232)","(814.7902266138296, 235.1963280927572)","(803.5831808357877, 6.797132758335238)","(929.5931664695347, 138.6786849295337)","(824.1741015652659, 187.74168774119823)","(797.0424479784513, 86.4678489068441)","(810.0744419004213, 70.00542187342342)","(854.6435885530436, 133.518750061153)","(894.1026214843401, 243.96467220941474)","(813.2987313378289, 132.76324497742178)","(876.7260045585225, 251.8963881593515)",0.48275413070983664,2.2947813428258734,0.37013507202305007,0.5595585180183527,3.0925641772772696,0.2617571030658299,0.7136060385796767,-2.210225015199678,146.7443947538181,441.8556052461819,14674.43947538181,44185.56052461819
290,9.676333333333334,"(880.3741235290563, 235.88860147748971)","(758.6510807900294, 110.2206196597781)","(749.9223486233784, 132.91975492760577)","(972.4163372961405, 249.53252061551473)","(847.7579984804926, 235.43396112593075)","(768.0349557414656, 62.76597930821913)","(993.7250542677164, 255.17731776413507)","(966.945047499001, 201.68647161139552)","(814.7902266138296, 235.1963280927572)","(803.5831808357877, 6.797132758335238)","(1001.346634532537, 91.04004702990744)","(824.1741015652659, 187.74168774119823)","(824.5584449394364, 54.736635390133756)","(837.5904388614064, 38.274208356713075)","(827.7827343768439, 164.49445849413218)","(912.2347434938889, 259.68809904426325)","(813.2987313378289, 132.76324497742178)","(876.7260045585225, 251.8963881593515)",0.48275413070983664,2.4356219819064453,0.37013507202305007,0.4006609520621094,3.0925641772772696,3.1387029715996224,1.1190689753338134,0.6667208533341107,-79.2117909703412,667.8117909703412,-7921.17909703412,66781.17909703412
295,9.843166666666667,"(825.9972723918717, 298.5955234271793)","(713.6581046042809, 125.47290125790857)","(722.4063516623935, 164.65096844431616)","(945.5554831199408, 280.5082290484939)","(847.7579984804926, 235.43396112593075)","(740.5189587804805, 94.49719282492947)","(779.2814876784632, 180.40461720784538)","(987.2238075693358, 108.08747647784833)","(787.2742296528447, 266.9275416094676)","(873.1091634305197, 176.94747141282335)","(1054.9874954774523, 137.55518474966777)","(814.7902266138296, 235.1963280927572)","(832.5511869138177, 117.25955979175592)","(855.7225608709551, 53.997635191561585)","(800.2667374158589, 196.22567201084257)","(867.2417673081404, 274.9403806423939)","(785.7827343768439, 164.49445849413218)","(867.9972723918717, 298.5955234271793)",0.47888312061128335,1.9946583547510872,0.047006813393388414,1.6599670896679386,0.7618258371329958,2.9921185889495394,-0.5956789706847723,0.201627004213615,-13.073186145188842,601.6731861451889,-1307.3186145188843,60167.31861451889
300,10.01,"(825.9972723918717, 298.5955234271793)","(713.6581046042809, 125.47290125790857)","(704.2742296528447, 148.9275416094676)","(945.5554831199408, 280.5082290484939)","(847.7579984804926, 235.43396112593075)","(723.142341854663, 79.42890877486616)","(761.9048707526457, 165.33633315778218)","(779.2814876784632, 204.40461720784538)","(787.2742296528447, 266.9275416094676)","(830.3631876045032, 84.28797891107479)","(1001.346634532537, 91.04004702990744)","(769.142107643296, 251.20411477461903)","(758.6510807900294, 274.2206196597781)","(807.1918136473657, 288.5499035112691)","(782.1346154063101, 180.50224517599395)","(839.7257703471554, 306.6715941591043)","(785.7827343768439, 164.49445849413218)","(849.8651503823229, 282.87209659233065)",0.4992596149033628,1.9946583547510868,0.06738330768546785,0.005361254973610841,0.2316869131439816,2.7139221873609825,-1.3785785068936502,1.4301743162560259,-11.470238987646603,600.0702389876466,-1147.0238987646603,60007.02389876466
305,10.176833333333335,"(798.4812754308866, 330.3267369438896)","(713.6581046042809, 125.47290125790857)","(704.2742296528447, 148.9275416094676)","(945.5554831199408, 280.5082290484939)","(847.7579984804926, 235.43396112593075)","(723.142341854663, 79.42890877486616)","(779.2814876784632, 180.40461720784538)","(796.6581046042809, 219.47290125790857)","(760.413375476645, 297.90325004244676)","(820.2238075693358, 131.08747647784833)","(1009.3393765069184, 153.5629714315296)","(787.2742296528447, 266.9275416094676)","(739.782968588211, 367.71925249437936)","(778.18432141038, 428.84803391264404)","(782.1346154063101, 180.50224517599395)","(839.7257703471554, 306.6715941591043)","(785.7827343768439, 164.49445849413218)","(822.3491534213379, 314.60331010904105)",0.4992596149033628,2.0782090618987183,0.06738330768546785,0.08891196212123997,0.3442641048906525,2.701263896988434,-1.3448226763507065,2.1403638069650692,27.5990149572859,561.0009850427141,2759.90149572859,56100.09850427141
310,10.343666666666666,"(807.8651503823229, 282.87209659233065)","(713.6581046042809, 125.47290125790857)","(704.2742296528447, 148.9275416094676)","(945.5554831199408, 280.5082290484939)","(776.0045304174903, 283.0725990255571)","(740.5189587804805, 94.49719282492947)","(797.4136096880121, 196.128044042694)","(814.7902266138296, 235.1963280927572)","(777.7899924024626, 312.97153409250996)","(673.814728298814, 335.03203146071144)","(826.6855681087607, 435.93787519893084)","(804.6508465786623, 281.99582565953085)","(821.6758166863807, 273.28111702797946)","(852.0844275341684, 271.88697404462187)","(782.1346154063101, 180.50224517599395)","(839.7257703471554, 306.6715941591043)","(785.7827343768439, 164.49445849413218)","(849.8651503823229, 282.87209659233065)",0.4992596149033628,2.081145121291109,-2.62720971186398,0.09184802151363303,1.3617260936928284,2.043901165269302,-0.7924937687763831,0.42728994031416856,148.00780719543883,440.5921928045612,14800.780719543882,44059.21928045612
315,10.5105,"(807.8651503823229, 282.87209659233065)","(713.6581046042809, 125.47290125790857)","(704.2742296528447, 148.9275416094676)","(918.0394861589558, 312.2394425652043)","(776.0045304174903, 283.0725990255571)","(740.5189587804805, 94.49719282492947)","(797.4136096880121, 196.128044042694)","(814.7902266138296, 235.1963280927572)","(732.89737851566, 329.63446355915715)","(736.18432141038, 334.84803391264404)","(907.1872832298754, 451.47730448571207)","(777.7899924024626, 312.97153409250996)","(784.6755824750136, 351.0563230277322)","(823.8324403809138, 412.84024723078227)","(754.6186184453252, 212.23345869270435)","(839.7257703471554, 306.6715941591043)","(785.7827343768439, 164.49445849413218)","(849.8651503823229, 282.87209659233065)",0.6523870186816594,2.081145121291109,0.4498527943748488,0.09184802151363303,2.5790773184242757,0.17886416973596322,0.409717033341356,-0.3860175157161807,150.36662553329643,438.2333744667036,15036.662553329643,43823.33744667036
320,10.677333333333333,"(807.8651503823229, 282.87209659233065)","(713.6581046042809, 125.47290125790857)","(704.2742296528447, 148.9275416094676)","(899.907364149407, 296.5160157303557)","(864.3986252140406, 359.7243048454439)","(723.142341854663, 79.42890877486616)","(779.2814876784632, 180.40461720784538)","(796.6581046042809, 219.47290125790857)","(760.413375476645, 297.90325004244676)","(710.8149625101811, 257.2568254609587)","(863.6858023201278, 358.162669199178)","(787.2742296528447, 266.9275416094676)","(731.7902266138296, 305.1963280927572)","(725.298965549196, 382.988038977669)","(754.6186184453252, 212.23345869270435)","(839.7257703471554, 306.6715941591043)","(785.7827343768439, 164.49445849413218)","(849.8651503823229, 282.87209659233065)",0.646320409855571,2.0782090618987183,-1.4363132901136897,0.08891196212123997,2.2573212658950292,2.174593986785954,0.1031014034258182,-0.8837474106671128,234.249496852214,354.350503147786,23424.9496852214,35435.0503147786
325,10.844166666666666,"(807.8651503823229, 282.87209659233065)","(713.6581046042809, 125.47290125790857)","(731.7902266138296, 117.1963280927572)","(1059.31893681669, 434.75114332006615)","(864.3986252140406, 359.7243048454439)","(740.5189587804805, 94.49719282492947)","(856.8002122475766, 413.07788026395576)","(653.8871586705459, 205.5281173877113)","(750.2739954414776, 344.7027476092204)","(763.700318371365, 303.1168203959337)","(863.6858023201278, 358.162669199178)","(777.7899924024626, 312.97153409250996)","(731.7902266138296, 305.1963280927572)","(725.298965549196, 382.988038977669)","(782.1346154063101, 180.50224517599395)","(839.7257703471554, 306.6715941591043)","(785.7827343768439, 164.49445849413218)","(849.8651503823229, 282.87209659233065)",0.7699379944009856,1.9207692502602844,0.40250726236967005,-0.4241294248081813,0.31229274115381767,1.4033519157230316,-1.7617600649456135,-1.6549894817300352,208.39083366424484,380.2091663357552,20839.083366424482,38020.916633575514
